comparison,mode,source_file,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,citation_position_proxy,citation_position_score,citation_share_of_voice,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,brand_mentioned,brand_mention_count,first_mention_index,first_mention_score,mention_share_of_voice,mention_position_proxy,mention_position_score,average_mention_position_proxy,top1_mentioned_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,brand_context_sentiment_score,brand_context_positive_hits,brand_context_negative_hits,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,10,Travelpro,1,3,1.0,1.0,1,1.0,0.75,1,1.0,1,1,2,1.0,1.0,0.6666666666666666,1,1.0,1,1,cleaning_care;comparison_ready_evidence;dimensions;durability_protection;electronics_convenience;handle;packing_organization;tradeoff_or_limitation;wheels_mobility,9,0.47368421052631576,0.1573777729882014,0.3069306930693069,0.6222520006632996,-0.14285714285714285,3,4,154,Travelpro > Travelpro > Travelpro > Delsey,"[Travelpro] It also has a water-resistant pocket for damp items or toiletries, two zippered divider panels, multiple accessory pockets, and interior organization that keeps contents separated and secured. [Travelpro] For mobility during airport-heavy business trips, it uses the PrecisionGlide System with eight MagnaTrac self-aligning spinner wheels and a four-stop adjustable PowerScope Lite handle. [Travelpro] Delsey is a useful secondary option because it also has a USB port, removable pouch, dual compartments, mesh zippered pockets, laundry and shoe bags, and dual-density double-spinner wheels, but the provided page gives less detail than Travelpro about external electronics access and FAA-compliant battery storage.","Travelpro seems most useful for business or tech-heavy travel. Delsey is a useful secondary option because it also has a USB port, removable pouch, dual compartments, mesh zippered pockets, laundry and shoe bags, and dual-density double-spinner wheels, but the provided page gives less detail than Travelpro about external electronics access and FAA-compliant battery storage."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,original_2023_2024,6,10,6-10,10,Delsey,1,1,4.0,0.25,4,0.4,0.25,2,0.8,0,1,1,2.0,0.5,0.3333333333333333,2,0.8,2,0,,0,0.0,0.09276718362316369,0.0,0.15188677005796608,0.0,1,1,154,Travelpro > Travelpro > Travelpro > Delsey,[Delsey],"Delsey is a useful secondary option because it also has a USB port, removable pouch, dual compartments, mesh zippered pockets, laundry and shoe bags, and dual-density double-spinner wheels, but the provided page gives less detail than Travelpro about external electronics access and FAA-compliant battery storage."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,inusa_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\inusa_2023_2024vsGEO_6.txt,one_product_geo_rewrite,INUSA,geo_rewrite_2023_2024,6,10,6-10,10,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,154,Travelpro > Travelpro > Travelpro > Delsey,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,1,5,1-5,1,Monos,1,1,6.0,0.16666666666666666,6,0.0,0.14285714285714285,4,0.4,0,1,2,5.0,0.2,0.2222222222222222,4,0.4,4,0,,0,0.0,0.025706757542918308,0.0,0.12180801817525033,0.3333333333333333,2,1,201,Delsey > Delsey > Delsey > Travelpro > BEIS > Monos > INUSA,[BEIS] [Monos] [INUSA],"The pages for BEIS, Monos, and INUSA do not provide the same explicit 3-5 day trip fit statement, although BEIS lists 49-61 L capacity, Monos describes the bag as suitable for short trips, and INUSA describes ample storage space."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,original_2023_2024,1,5,1-5,1,BEIS,1,1,5.0,0.2,5,0.2,0.14285714285714285,3,0.6,0,1,2,4.0,0.25,0.2222222222222222,3,0.6,3,0,,0,0.0,0.0,0.0,0.12333333333333334,0.3333333333333333,2,1,201,Delsey > Delsey > Delsey > Travelpro > BEIS > Monos > INUSA,[BEIS] [Monos] [INUSA],"The pages for BEIS, Monos, and INUSA do not provide the same explicit 3-5 day trip fit statement, although BEIS lists 49-61 L capacity, Monos describes the bag as suitable for short trips, and INUSA describes ample storage space."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,original_2023_2024,1,5,1-5,1,Travelpro,1,1,4.0,0.25,4,0.4,0.14285714285714285,2,0.8,0,1,1,3.0,0.3333333333333333,0.1111111111111111,2,0.8,2,0,capacity_volume;tradeoff_or_limitation;trip_length,3,0.15789473684210525,0.032847973118415405,0.1,0.18648187532543747,0.0,3,3,201,Delsey > Delsey > Delsey > Travelpro > BEIS > Monos > INUSA,"[Travelpro] The pages for BEIS, Monos, and INUSA do not provide the same explicit 3-5 day trip fit statement, although BEIS lists 49-61 L capacity, Monos describes the bag as suitable for short trips, and INUSA describes ample storage space.","Travelpro is a strong alternative because it lists 45 L of volume, a 2-inch expansion option, and a 3-5 day trip use case, but its page warns that the fully expanded carry-on may not meet airline restrictions."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,original_2023_2024,1,5,1-5,1,Delsey,1,3,1.0,1.0,1,1.0,0.42857142857142855,1,1.0,1,1,2,1.0,1.0,0.2222222222222222,1,1.0,1,1,capacity_volume;dimensions;expansion;overhead_bin_or_airline_fit;packing_organization;tradeoff_or_limitation;trip_length;weight,8,0.42105263157894735,0.14757632518649577,0.2818181818181818,0.6059985186258159,0.5555555555555556,7,2,201,Delsey > Delsey > Delsey > Travelpro > BEIS > Monos > INUSA,"[Delsey] It also gives a useful middle-ground capacity of 44 L and includes dual compartments, compression cross straps, a zippered divider, mesh zippered pockets, a laundry bag, and a shoe bag, so it is well matched to a short trip without depending on expansion. [Delsey] It is described as sized to fit in the overhead compartment of most domestic airlines, though the page also warns that size and weight restrictions vary by airline. [Delsey] Travelpro is a strong alternative because it lists 45 L of volume, a 2-inch expansion option, and a 3-5 day trip use case, but its page warns that the fully expanded carry-on may not meet airline restrictions.",I would recommend the Delsey CHATELET AIR 2.0 Carry-On Plus Spinner for a 3-5 day trip because its page explicitly says the Carry-On Plus size is ideal for 3-5 day trips and fits 5-7 outfits.
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,original_2023_2024,1,5,1-5,1,INUSA,1,1,7.0,0.14285714285714285,7,0.0,0.14285714285714285,5,0.2,0,1,2,6.0,0.16666666666666666,0.2222222222222222,5,0.2,5,0,,0,0.0,0.020658973042027132,0.0,0.11603655651316733,0.3333333333333333,2,1,201,Delsey > Delsey > Delsey > Travelpro > BEIS > Monos > INUSA,[BEIS] [Monos] [INUSA],"The pages for BEIS, Monos, and INUSA do not provide the same explicit 3-5 day trip fit statement, although BEIS lists 49-61 L capacity, Monos describes the bag as suitable for short trips, and INUSA describes ample storage space."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,1,5,1-5,2,Monos,1,1,4.0,0.25,4,0.4,0.2,3,0.6,0,1,1,3.0,0.3333333333333333,0.16666666666666666,3,0.6,3,0,cleaning_care;comparison_ready_evidence;durability_protection;material_shell;sustainability;tradeoff_or_limitation;warranty_trial_return,7,0.3684210526315789,0.02593897786289956,0.0,0.21220533943222902,0.3333333333333333,4,2,171,Travelpro > Travelpro > Delsey > Monos > INUSA,"[Monos] INUSA describes hard-flex PC/ABS material with maximum strength, durability, and a water/scratch-resistant finish, but the page gives less detail about high-impact protection or warranty support.","Monos also looks protective because its page lists an unbreakable aerospace-grade polycarbonate shell, a TSA-approved lock, and reverse coil YKK zippers, but it gives less specific detail than Travelpro or Delsey about corner-impact protection."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,original_2023_2024,1,5,1-5,2,BEIS,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,171,Travelpro > Travelpro > Delsey > Monos > INUSA,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,original_2023_2024,1,5,1-5,2,Travelpro,1,2,1.0,1.0,1,1.0,0.4,1,1.0,1,1,2,1.0,1.0,0.3333333333333333,1,1.0,1,1,cleaning_care;durability_protection;lock_security;material_shell,4,0.21052631578947367,0.14540078499723777,0.25806451612903225,0.47656176424336383,0.6666666666666666,5,1,171,Travelpro > Travelpro > Delsey > Monos > INUSA,"[Travelpro] It also adds aluminum corner armor for high-impact areas, a textured finish that helps reduce visible scuffs or scratching, and a built-in TSA-approved lock. [Travelpro] Delsey is the closest runner-up because it has a 100% polycarbonate shell, shock-absorbing corner protectors, and a patented SECURITECH zip that the page says is 3 times more resistant than a standard zipper.","Travelpro seems best if durability and protecting belongings matter most because its page says the suitcase has an ultra-strong, easy-to-clean, 100% polycarbonate shell that flexes on impact to prevent cracking and keep contents protected. Monos also looks protective because its page lists an unbreakable aerospace-grade polycarbonate shell, a TSA-approved lock, and reverse coil YKK zippers, but it gives less specific detail than Travelpro or Delsey about corner-impact protection."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,original_2023_2024,1,5,1-5,2,Delsey,1,1,3.0,0.3333333333333333,3,0.6,0.2,2,0.8,0,1,2,2.0,0.5,0.3333333333333333,2,0.8,2,0,comparison_ready_evidence;durability_protection;lock_security;material_shell;tradeoff_or_limitation,5,0.2631578947368421,0.05145153442448214,0.02702702702702703,0.2169759398863189,0.3333333333333333,4,2,171,Travelpro > Travelpro > Delsey > Monos > INUSA,"[Delsey] Monos also looks protective because its page lists an unbreakable aerospace-grade polycarbonate shell, a TSA-approved lock, and reverse coil YKK zippers, but it gives less specific detail than Travelpro or Delsey about corner-impact protection.","Delsey is the closest runner-up because it has a 100% polycarbonate shell, shock-absorbing corner protectors, and a patented SECURITECH zip that the page says is 3 times more resistant than a standard zipper. Monos also looks protective because its page lists an unbreakable aerospace-grade polycarbonate shell, a TSA-approved lock, and reverse coil YKK zippers, but it gives less specific detail than Travelpro or Delsey about corner-impact protection."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,original_2023_2024,1,5,1-5,2,INUSA,1,1,5.0,0.2,5,0.2,0.2,4,0.4,0,1,1,6.0,0.16666666666666666,0.16666666666666666,4,0.4,4,0,,0,0.0,0.06163624144428317,0.0,0.13566058162218997,0.3333333333333333,2,1,171,Travelpro > Travelpro > Delsey > Monos > INUSA,[INUSA],"INUSA describes hard-flex PC/ABS material with maximum strength, durability, and a water/scratch-resistant finish, but the page gives less detail about high-impact protection or warranty support."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,1,5,1-5,3,Monos,1,2,5.0,0.2,5,0.2,0.18181818181818182,4,0.4,0,1,1,4.0,0.25,0.16666666666666666,4,0.4,4,0,handle;wheels_mobility,2,0.10526315789473684,0.02956938925943184,0.034482758620689655,0.23880558989060388,0.0,1,1,154,BEIS > BEIS > Travelpro > Delsey > Monos > INUSA > BEIS > Travelpro > Delsey > Monos > INUSA,"[Delsey] [Monos] [INUSA] None of the product pages specifically discusses performance in crowded spaces, so that part cannot be answered beyond the wheel-and-handle information provided. [BEIS] [Travelpro] [Delsey] [Monos] [INUSA]","Delsey, Monos, and INUSA also all mention smooth or silent spinner-wheel mobility, but their pages do not address airports and streets as directly as the BEIS page does."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,original_2023_2024,1,5,1-5,3,BEIS,1,3,1.0,1.0,1,1.0,0.2727272727272727,1,1.0,1,1,2,1.0,1.0,0.3333333333333333,1,1.0,1,1,handle;packing_organization;wheels_mobility,3,0.15789473684210525,0.05629031181880031,0.13333333333333333,0.5128370097321812,0.6666666666666666,5,1,154,BEIS > BEIS > Travelpro > Delsey > Monos > INUSA > BEIS > Travelpro > Delsey > Monos > INUSA,[BEIS] The cushioned silicone trolley grip and retractable bag attach strap also help with comfort and managing an extra bag while moving. [BEIS] Travelpro is another excellent mobility choice because its PrecisionGlide system uses eight MagnaTrac self-aligning spinner wheels with a four-stop PowerScope Lite handle and Contour Grip for precise control and an effortless roll. [BEIS] [Travelpro] [Delsey] [Monos] [INUSA],"BEIS seems easiest for moving through airports, streets, and busy travel paths because its page specifically says the bag will glide through airports, streets, and hallways, and it has 360-degree smooth-rolling Hinomoto wheels. Delsey, Monos, and INUSA also all mention smooth or silent spinner-wheel mobility, but their pages do not address airports and streets as directly as the BEIS page does."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,original_2023_2024,1,5,1-5,3,Travelpro,1,2,3.0,0.3333333333333333,3,0.6,0.18181818181818182,2,0.8,0,1,1,2.0,0.5,0.16666666666666666,2,0.8,2,0,tradeoff_or_limitation;wheels_mobility,2,0.10526315789473684,0.017755743624507964,0.0,0.2579371136371823,0.6,4,1,154,BEIS > BEIS > Travelpro > Delsey > Monos > INUSA > BEIS > Travelpro > Delsey > Monos > INUSA,"[Travelpro] Delsey, Monos, and INUSA also all mention smooth or silent spinner-wheel mobility, but their pages do not address airports and streets as directly as the BEIS page does. [BEIS] [Travelpro] [Delsey] [Monos] [INUSA]",Travelpro is another excellent mobility choice because its PrecisionGlide system uses eight MagnaTrac self-aligning spinner wheels with a four-stop PowerScope Lite handle and Contour Grip for precise control and an effortless roll.
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Monos,original_2023_2024,1,5,1-5,3,Delsey,1,2,4.0,0.25,4,0.4,0.18181818181818182,3,0.6,0,1,1,3.0,0.3333333333333333,0.16666666666666666,3,0.6,3,0,handle;wheels_mobility,2,0.10526315789473684,0.027412965029068086,0.06896551724137931,0.2535467188376346,0.0,1,1,154,BEIS > BEIS > Travelpro > Delsey > Monos > INUSA > BEIS > Travelpro > Delsey > Monos > INUSA,"[Delsey] [Monos] [INUSA] None of the product pages specifically discusses performance in crowded spaces, so that part cannot be answered beyond the wheel-and-handle information provided. [BEIS] [Travelpro] [Delsey] [Monos] [INUSA]","Delsey, Monos, and INUSA also all mention smooth or silent spinner-wheel mobility, but their pages do not address airports and streets as directly as the BEIS page does."
